# case	disease	pipeline_name	pipeline_version	timestamp	C3Y	DCC_path	filesize	file_format	md5sum	SampleName	RedIDATFilename	GreenIDATFilename	SampleType	RedUUID	GreenUUID
C3N-00880	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-00880.T.CPT0078710010.csv.gz	103272231	csv	cf714399e90a6734a4bfda9d146122a8	C3N-00880.T	202184990057_R03C01_Red.idat	202184990057_R03C01_Grn.idat	tumor	dc069b2e-28f5-49ed-8f4f-734eccd99557	8a3baf71-0dc0-4571-b1bf-4d59fd1b0bf0
C3N-00953	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-00953.T.CPT0065430009.csv.gz	103273112	csv	df58ce3297ecd977c723bc56d2f4d84b	C3N-00953.T	202163530118_R05C01_Red.idat	202163530118_R05C01_Grn.idat	tumor	b60b78f6-f562-41fc-9c3d-b7ce73b47b44	01385fca-c18f-437d-847e-b4a168c46193
C3N-00953	CCRCC	Methylation_Array	v1.1	20201217	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation.CCRCC_ITH_20201217/C3N-00953.T.CPT0065220009.csv.gz	103030578	csv	62e46b6d84dee149adeeecfdd08bd417	C3N-00953.T	204372030127_R03C01_Red.idat	204372030127_R03C01_Grn.idat	tumor	6014cf5a-7814-4eb5-b053-5c9b9dc4aa1f	4fbe467a-f9ce-440d-949f-4470601b6778
C3N-00953	CCRCC	Methylation_Array	v1.1	20201217	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation.CCRCC_ITH_20201217/C3N-00953.T.CPT0065440009.csv.gz	103029765	csv	4568fc337785d29e22f5d9b0cb5e7d88	C3N-00953.T	204372030079_R03C01_Red.idat	204372030079_R03C01_Grn.idat	tumor	1014112e-9f81-4792-a507-89da52039f2c	dc95ffa1-a37d-4a0a-bcea-97117d80f7f1
C3N-00954	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-00954.A.CPT0065100006.csv.gz	103249932	csv	88bf6f14f8a275d7b3fd0791524e9427	C3N-00954.A	203561620052_R08C01_Red.idat	203561620052_R08C01_Grn.idat	tissue_normal	be0d3e09-8aba-4686-a4c8-4ce66a3afa04	e5326f61-c16e-4782-b000-6f054996c5e8
C3N-00954	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-00954.T.CPT0065080013.csv.gz	103265777	csv	e5613cf3c606f5ef22feba90ce9371b7	C3N-00954.T	202176290105_R08C01_Red.idat	202176290105_R08C01_Grn.idat	tumor	7b53d4f7-c6c3-4412-9b05-7c90bd921881	d0bd7369-3496-4abe-b2e6-07a84473890d
C3N-00957	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-00957.A.CPT0089750007.csv.gz	103247459	csv	8e6889202253ad85e38c77273ec344ec	C3N-00957.A	203561620053_R08C01_Red.idat	203561620053_R08C01_Grn.idat	tissue_normal	5546d99a-5c9e-48c9-abc7-e94e2ce42e59	a77e3b38-37bd-4c62-8ea1-ceb5923dd152
C3N-00957	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-00957.T.CPT0089720009.csv.gz	103208349	csv	3ef64d57988adbb040a12830682daeeb	C3N-00957.T	202234360029_R03C01_Red.idat	202234360029_R03C01_Grn.idat	tumor	e5a6177f-5cfc-43e5-8f97-31d95493bba0	84bcdede-25a8-450e-9067-29f65d95c4ee
C3N-00959	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-00959.A.CPT0079850008.csv.gz	103139207	csv	2b4e0f6e24eff051a960b292efe36355	C3N-00959.A	203028200048_R06C01_Red.idat	203028200048_R06C01_Grn.idat	tissue_normal	79abf28b-da59-4634-902c-66bc9a280fb8	c0d59ff5-47b7-4a29-bad9-0210a099ddb5
C3N-00959	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-00959.T.CPT0079830009.csv.gz	103266542	csv	496acd6a1093cc62e9bdd3b6dc44e2a8	C3N-00959.T	202176290046_R05C01_Red.idat	202176290046_R05C01_Grn.idat	tumor	ca1d14a3-b3e7-41f2-8014-27be07a30449	5830bb6c-782a-4d02-9d2e-3b730426dc69
C3N-01001	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01001.T.CPT0078880009.csv.gz	103274772	csv	b33103fa37dd81773520e3fa02a8dd5f	C3N-01001.T	202178770109_R03C01_Red.idat	202178770109_R03C01_Grn.idat	tumor	23c4b5fe-2133-45a1-ac9f-a6b5b7d69330	7955db5e-77db-4612-9a60-0af557c170fa
C3N-01003	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01003.T.CPT0078610009.csv.gz	103274623	csv	f585343d97fbc4158e124fb63030ed16	C3N-01003.T	202176290046_R06C01_Red.idat	202176290046_R06C01_Grn.idat	tumor	26617b88-8f34-4ee8-bdaa-049e67e9f09e	fd6b15e7-ba66-45e8-b6e2-7fda69b69531
C3N-01007	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01007.T.CPT0095100009.csv.gz	95411678	csv	ad02baae11ec7d8300dc0ea31f2ed3c3	C3N-01007.T	202234370120_R06C01_Red.idat	202234370120_R06C01_Grn.idat	tumor	af7edba4-a313-451e-be26-932fb3d4831b	8b42c6c3-47da-43f9-b487-73e4f7c7a659
C3N-01008	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01008.T.CPT0095130010.csv.gz	97830224	csv	6c028633df6bdb0d74d77f557f92b41e	C3N-01008.T	202234380062_R06C01_Red.idat	202234380062_R06C01_Grn.idat	tumor	272c31ec-1696-4f97-8528-f2c17abe9454	106f3b4a-7391-45c5-aed9-7b072854afa3
C3N-01011	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01011.A.CPT0066020006.csv.gz	103257448	csv	2378fcb65a323b56926f7ffa73617f66	C3N-01011.A	203561620080_R08C01_Red.idat	203561620080_R08C01_Grn.idat	tissue_normal	1ee1a9d2-538e-4422-a293-5bde60315309	93fbbe29-3062-49fc-8b97-7edb85c4f0a7
C3N-01011	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01011.T.CPT0065640009.csv.gz	103266174	csv	3f989fbf29096974f2702c73ec6c82a2	C3N-01011.T	202184990052_R03C01_Red.idat	202184990052_R03C01_Grn.idat	tumor	8f942763-8d7d-4268-8620-b0bc19f4a8ce	17e304a5-9efe-41e2-9fd6-2eed68a67b69
C3N-01012	PDA	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01012.T.CPT0241320008.csv.gz	103281418	csv	89bf5b41357108407eda47702099f2bf	C3N-01012.T	203561450041_R01C01_Red.idat	203561450041_R01C01_Grn.idat	tumor	5a2ad8d9-84d6-4d38-8104-d7918b4ec198	842d9fda-2831-46b3-9416-4ed6b476f11a
C3N-01016	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01016.A.CPT0083810009.csv.gz	99966034	csv	6c2fe3fd039c88331129be4a840a3695	C3N-01016.A	203027390105_R04C01_Red.idat	203027390105_R04C01_Grn.idat	tissue_normal	00d1d979-6a24-466b-a676-c73993da3fa3	9526aa43-7c65-4573-8702-885bdbe8f8b9
C3N-01016	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01016.T.CPT0083780006.csv.gz	103291754	csv	0072ec006ddd35b218231a79ff7163ea	C3N-01016.T	202184990066_R07C01_Red.idat	202184990066_R07C01_Grn.idat	tumor	fdf161b1-4f66-4a6d-88bb-89d5011f9533	8242bdf2-6bc8-4935-8cbd-ff6a2d5fbc31
C3N-01017	LSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01017.A.CPT0069900009.csv.gz	103251593	csv	42aeffd7097b8c33139356f3aab3c52e	C3N-01017.A	203219650165_R03C01_Red.idat	203219650165_R03C01_Grn.idat	tissue_normal	ac1a4155-adbf-41e5-8085-77315a2ce690	4c9514d9-fcd5-416b-be99-763d419be068
C3N-01017	LSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01017.T.CPT0069890006.csv.gz	103282642	csv	9d12c53a5888e031428e073eb3130b92	C3N-01017.T	202184990008_R04C01_Red.idat	202184990008_R04C01_Grn.idat	tumor	b25adf68-2029-4b9d-9819-ee084a0b0ea0	6fbea4a5-b7f4-4e0b-95cd-aa947b3ad522
C3N-01018	LSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01018.A.CPT0104950009.csv.gz	103246397	csv	2798ab614d000101de7cb1f706c1d37d	C3N-01018.A	203219650218_R01C01_Red.idat	203219650218_R01C01_Grn.idat	tissue_normal	4b949694-253b-4a11-9f81-df2a0ea5abd2	756f075d-558b-44ef-b93f-01536bacb8dd
C3N-01018	LSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01018.T.CPT0104930009.csv.gz	103188812	csv	d43dd705a52334f624e1283785702cad	C3N-01018.T	202234380051_R07C01_Red.idat	202234380051_R07C01_Grn.idat	tumor	525982d4-ea92-40dd-a708-df8ff5e2851b	4ea8b7a5-b36e-498d-9af1-b8f5769d37e4
C3N-01019	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01019.A.CPT0117700009.csv.gz	102922569	csv	7ba2727026ee0ee2aa842461a3160eeb	C3N-01019.A	203028200034_R06C01_Red.idat	203028200034_R06C01_Grn.idat	tissue_normal	59aa7666-d099-4db5-aa76-20dbe29ad6a8	6493abe5-7138-43e0-86ef-4f3f8bcb9758
C3N-01019	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01019.T.CPT0117680009.csv.gz	103227140	csv	d5b39df1509325717caf76f2e8c97aef	C3N-01019.T	202234380102_R02C01_Red.idat	202234380102_R02C01_Grn.idat	tumor	ae905b25-c650-49a0-abba-3f1b6ad834ca	ba904cf0-3db4-4bbb-8f9c-f4a4c7b42a74
C3N-01020	LSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01020.A.CPT0117770006.csv.gz	103245535	csv	40ee304540c0a80f26e9500b3da38d15	C3N-01020.A	203219650003_R01C01_Red.idat	203219650003_R01C01_Grn.idat	tissue_normal	296ed9aa-09b8-40b4-9d03-3502bf99bd72	731eba33-7344-41a4-8fd5-cef32ca9f09d
C3N-01020	LSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01020.T.CPT0117720009.csv.gz	103242425	csv	9ab17ad3f606efce0397567c8f77bb64	C3N-01020.T	203219750071_R01C01_Red.idat	203219750071_R01C01_Grn.idat	tumor	7b01dc2c-dc8c-46c2-852d-7a76342003a3	1a94d765-b6ec-438d-adf7-1aeef2ce50a3
C3N-01021	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01021.A.CPT0105010010.csv.gz	103254438	csv	6827a940445ed4714138f3dfc2395f28	C3N-01021.A	203027390028_R03C01_Red.idat	203027390028_R03C01_Grn.idat	tissue_normal	a773b78e-9f9a-4f0e-ab99-9568e77b8d98	725eca74-82f6-4c3c-b7fc-ab8928f7e7e2
C3N-01021	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01021.T.CPT0104970009.csv.gz	95593119	csv	6870b19ab4238f1933406fde22000145	C3N-01021.T	202234370119_R01C01_Red.idat	202234370119_R01C01_Grn.idat	tumor	f8bb1ebe-ac45-4692-ba91-9471fd9972f4	b452caf9-d265-4e5e-abea-ec5e2829e6df
C3N-01022	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01022.A.CPT0117820009.csv.gz	103126424	csv	35d241aea905133a9d34cf898b3f7d77	C3N-01022.A	203027390120_R04C01_Red.idat	203027390120_R04C01_Grn.idat	tissue_normal	b8502e14-6cd7-430a-9af9-73181c58c224	fb8e3f75-8660-4888-b7ee-a51d74a1fb18
C3N-01022	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01022.T.CPT0117790009.csv.gz	103196850	csv	1dd1d29c4fae9185f8735551c0f82d05	C3N-01022.T	202234370120_R02C01_Red.idat	202234370120_R02C01_Grn.idat	tumor	32168740-c64f-4198-ae97-93df02cfd189	fe2439f8-866b-4b28-8a22-d11a77469360
C3N-01023	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01023.A.CPT0105190009.csv.gz	103246416	csv	4537232ab93a898e350e73e4c9ffce6a	C3N-01023.A	203027390028_R05C01_Red.idat	203027390028_R05C01_Grn.idat	tissue_normal	d8cac26b-9ae5-4b5a-a399-f57c07df0df0	a32c1b6b-ff59-49de-9724-e97ec79a251e
C3N-01023	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01023.T.CPT0105060009.csv.gz	103129374	csv	b71c0713c50d863d8732ffa10bd326c6	C3N-01023.T	202234380102_R01C01_Red.idat	202234380102_R01C01_Grn.idat	tumor	87292705-ce13-48cd-83ca-6160d0e4f0a0	4100fac4-b9ab-4e43-a0c1-93cbde1b0964
C3N-01024	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01024.A.CPT0105250009.csv.gz	103249965	csv	83d7f91a8f8fc30fa082326ccd44b218	C3N-01024.A	203027380028_R06C01_Red.idat	203027380028_R06C01_Grn.idat	tissue_normal	10154ff7-9da6-4c57-8435-0665dd9f6bd9	6a50c22c-f2fd-46d6-8ec2-ea577f195671
C3N-01024	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01024.T.CPT0105230009.csv.gz	103126736	csv	c2744b93c51055dabf92f677ca94956b	C3N-01024.T	202234360028_R01C01_Red.idat	202234360028_R01C01_Grn.idat	tumor	49c7e9f4-2d4c-443f-a7dd-b00d297adb2d	4eb2b479-09a1-4aeb-b55d-f6e1dd9feaa1
C3N-01025	LSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01025.A.CPT0083990006.csv.gz	103262442	csv	ec932fd7acc028b39baa23268364ac68	C3N-01025.A	203219640133_R03C01_Red.idat	203219640133_R03C01_Grn.idat	tissue_normal	2cb5f0b1-7fac-47de-9eab-7058cc3fa4c1	108e8ab3-fed2-4838-9d66-70c39001eac6
C3N-01025	LSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01025.T.CPT0083980006.csv.gz	100694402	csv	678c948f920fae2d5495d9b33be9a3e1	C3N-01025.T	202184900105_R03C01_Red.idat	202184900105_R03C01_Grn.idat	tumor	1a76a9e7-6e13-43d9-a0a4-6f06755fe307	701898ce-f5cf-4fc0-b4fc-0deaea04e3e5
C3N-01028	LSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01028.A.CPT0091090006.csv.gz	103267933	csv	8314c68750b15587b7d85cdd49424876	C3N-01028.A	203219670147_R03C01_Red.idat	203219670147_R03C01_Grn.idat	tissue_normal	92483232-4bdd-4837-9377-c82c6d901128	8f6ad34c-17e3-47b2-ac87-7f4acedbff3e
C3N-01028	LSCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01028.T.CPT0091050009.csv.gz	103015506	csv	4ea2e68175cf1677a16f6f8d1efbf9e2	C3N-01028.T	202234370093_R02C01_Red.idat	202234370093_R02C01_Grn.idat	tumor	0f24c0fd-9c09-4d0b-b600-13ce9b5270fb	b2e1cd09-a389-4d2e-8345-38117c14c1d4
C3N-01030	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01030.A.CPT0091260008.csv.gz	103252080	csv	a126b0d792a787aeab9211de24729f07	C3N-01030.A	203028200101_R04C01_Red.idat	203028200101_R04C01_Grn.idat	tissue_normal	d95b5631-d6ff-4704-8a9d-c44928e7717c	fce28921-e7f7-42df-9a56-ea9f698b7a9f
C3N-01030	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01030.T.CPT0091240009.csv.gz	103133357	csv	f81ea9e69d7678ae6fbceb02ff74bbb0	C3N-01030.T	202234370119_R02C01_Red.idat	202234370119_R02C01_Grn.idat	tumor	8b0cb1d4-88eb-44ce-bc62-07241b75ea89	cfad7cae-00b8-4745-a228-4126a610fcf1
C3N-01071	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01071.A.CPT0070080009.csv.gz	103248098	csv	e44fa52ed218d80e6bb8172a43e1735e	C3N-01071.A	203028200093_R05C01_Red.idat	203028200093_R05C01_Grn.idat	tissue_normal	d1be892a-a064-40ab-b0bf-01e22e6a872c	415eed32-5098-4e13-bf31-319c1d227151
C3N-01071	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01071.T.CPT0070060006.csv.gz	103286846	csv	4c9c01df1d7e29e7fe0abdbbb3e0c139	C3N-01071.T	202178770143_R05C01_Red.idat	202178770143_R05C01_Grn.idat	tumor	e5a4d3b6-04be-4724-b369-e722d9f1c4a8	0641cc18-43ca-46eb-9bd3-a748dbab8a97
C3N-01072	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01072.A.CPT0084170009.csv.gz	103225795	csv	0ce2e12c489f17881a80216a84bf02e4	C3N-01072.A	203027390113_R07C01_Red.idat	203027390113_R07C01_Grn.idat	tissue_normal	36f06419-6a06-4af8-9390-8191ee3db140	d3c58c9e-6b2b-46cc-8862-0173c95e3f5b
C3N-01072	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01072.T.CPT0084140009.csv.gz	103165874	csv	6a84301e9b50931f6212a080e314eb30	C3N-01072.T	202234360029_R08C01_Red.idat	202234360029_R08C01_Grn.idat	tumor	66c8be3d-ec9f-44e1-8abd-f22cefd0aa60	345d2bfd-9d02-4ae7-aab5-50f15ea1f45f
C3N-01074	LUAD	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01074.T.CPT0105270009.csv.gz	102980316	csv	7b600d9d7002a3fac74af088ceb421ed	C3N-01074.T	202234380094_R08C01_Red.idat	202234380094_R08C01_Grn.idat	tumor	f40069b2-a2c3-4506-8551-b3f600a310ce	9ffe2fa1-6ee0-4d65-b558-c8b4c5da87ac
C3N-01077	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01077.T.CPT0210780006.csv.gz	103241494	csv	a231d43600a8b6b52b063205888a5cc4	C3N-01077.T	203219760081_R07C01_Red.idat	203219760081_R07C01_Grn.idat	tumor	7df391fc-44b3-40f5-b957-101bd7fd6006	20e949ab-899e-4a66-b3cd-781e8fbb444c
C3N-01078	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01078.T.CPT0210950006.csv.gz	103260178	csv	3f0aff9cafe1c36d2e0b01a3b6717899	C3N-01078.T	203219650156_R07C01_Red.idat	203219650156_R07C01_Grn.idat	tumor	f7956131-cbba-4cb1-87f6-7944351bfb35	b1ae97db-17f0-4c29-ad77-98df204c09ed
C3N-01079	UCEC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01079.T.CPT0211120007.csv.gz	103269033	csv	27371019791009abbbeabb64edf34735	C3N-01079.T	203561620162_R06C01_Red.idat	203561620162_R06C01_Grn.idat	tumor	b4490f98-e888-4119-b419-bad1786bf02e	96d33e2d-ebfd-4b6a-8fd5-137eb4025e95
C3N-01080	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01080.T.CPT0211320006.csv.gz	103271881	csv	8258f4f5713a6a9d61e6822d03b6881c	C3N-01080.T	203219640095_R07C01_Red.idat	203219640095_R07C01_Grn.idat	tumor	9b1a2bb1-8cee-49a7-8931-8a2fbb8eb6f5	500f1bc6-cd94-405b-9414-b70e60484a08
C3N-01081	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01081.T.CPT0211500006.csv.gz	103287167	csv	7d8a06e32e291f0541a4fdd7378d28e6	C3N-01081.T	203271740119_R06C01_Red.idat	203271740119_R06C01_Grn.idat	tumor	73004f69-3360-4f9d-90dd-2a76038201d6	40a995b2-d179-4f5d-afe3-305840515b5a
C3N-01082	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01082.T.CPT0211680006.csv.gz	103222847	csv	27b0deb571085fad6db4435f82e70f3e	C3N-01082.T	203219670150_R07C01_Red.idat	203219670150_R07C01_Grn.idat	tumor	d42c9cae-3a20-4730-b7cb-f0c85a8fa419	46b1edf4-4937-4370-9296-febf50f74ea0
C3N-01083	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01083.T.CPT0211850006.csv.gz	103274687	csv	1dc77b276df129c4c027f01e0f0e6a7f	C3N-01083.T	203271740111_R08C01_Red.idat	203271740111_R08C01_Grn.idat	tumor	9701f000-e90a-400f-b822-6a861736b613	c2126d86-fc9e-4df6-ad1c-2356e9c7d845
C3N-01085	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01085.T.CPT0212210006.csv.gz	103214662	csv	91b2abe6a3048361e5dbe902de4351e9	C3N-01085.T	203219650127_R07C01_Red.idat	203219650127_R07C01_Grn.idat	tumor	5bdb194e-52a6-4711-bdc6-49eee02aab80	b15c208c-fc27-41b4-bd38-f80f79eabbc7
C3N-01086	CCRCC	Methylation_Array	v1.1	20200109	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_Methylation_Array_v1.1_Methylation-Y1Y2_20200109/C3N-01086.T.CPT0212410006.csv.gz	103188704	csv	1a72ed38daf54cad754ba26550ec0cd3	C3N-01086.T	203219650004_R08C01_Red.idat	203219650004_R08C01_Grn.idat	tumor	49f5ed34-8672-41da-866c-a226f3a107b9	f3d938ec-e405-4450-ae97-46d15fa3b8e1
